-876.8239453850335,4951.542880632372
-852.0,4951.0
-762.8869574129259,4947.680133137133
-750.0,4947.0
-660.2148128329551,4940.337646524877
-657.0,4940.0
-574.0,4927.0
-569.6852936366395,4925.973864748075
-498.0,4903.0
-487.5829414995113,4898.888584474732
-430.0,4872.0
-415.2537120979207,4863.627388180901
-371.0,4834.0
-353.4738591410287,4820.324389286186
-321.0,4790.0
-304.1637337675928,4769.186649779848
-285.0,4738.0
-272.1803291397834,4708.97646052138
-263.0,4680.0
-255.58425641658582,4643.975329092004
-252.0,4620.0
-247.1356668456323,4579.197889958836
-246.0,4561.0
-246.83176279141537,4514.840612428548
-248.0,4502.0
-256.9827220282437,4450.658501772203
-259.0,4443.0
-280.05980036934545,4383.277273584744
-281.0,4381.0
-310.0,4318.0
-311.72656659806125,4314.5180786097035
-341.0,4259.0
-349.7663591075885,4243.86668687325
-382.0,4193.0
-397.3050786040331,4171.03624481827
-432.0,4124.0
-453.94890354010306,4094.934323714854
-487.0,4053.0
-530.5741614139849,4002.2860049520127
-552.0,3979.0
-608.4648394388834,3921.927562966557
-625.0,3906.0
-693.745268572003,3843.8329233594923
-707.0,3833.0
-824.2735732415221,3745.2832294622754
-829.0,3742.0
-931.0,3678.0
-936.1759549714831,3675.034710425318
-1041.0,3619.0
-1056.686644702851,3611.28971566389
-1159.0,3565.0
-1165.0820564072083,3562.4541679867198
-1284.0,3517.0
-1302.1987437717637,3510.7729595382075
-1416.0,3476.0
-1447.3640066323962,3467.687501830355
-1553.0,3443.0
-1598.0334733524726,3433.5314609244247
-1694.0,3416.0
-1753.8356096672578,3407.6113834371736
-1840.0,3399.0
-1942.334140158001,3394.2088238182723
-1989.0,3394.0
-2108.5622184150125,3398.7502342738994
-2142.0,3401.0
-2275.4800806716203,3412.9214047010732
-2295.0,3415.0
-2443.3988677830866,3433.2346992427724
-2449.0,3434.0
-2603.0,3457.0
-2611.423227892509,3458.348665233206
-2758.0,3483.0
-2780.6486906067344,3486.9493809480887
-2914.0,3511.0
-2950.828063497732,3517.974314398755
-3070.0,3541.0
-3121.5458779925875,3550.67260114708
-3228.0,3570.0
-3293.983165560743,3581.5595693274154
-3386.0,3597.0
-3467.3459729654883,3609.827846038108
-3545.0,3621.0
-3636.877832870638,3632.2795412178525
-3696.0,3638.0
-3793.7772394852636,3643.99376908852
-3836.0,3645.0
-3939.09672786088,3642.8013130536465
-3967.0,3641.0
-4075.0671818914093,3628.760805424267
-4080.0,3628.0
-4197.0,3604.0
-4202.673101449587,3602.4914024791674
-4307.0,3568.0
-4321.817696774966,3561.958933786158
-4408.0,3520.0
-4429.862356902701,3507.1715952355557
-4498.0,3460.0
-4524.691079244503,3437.9716643971974
-4577.0,3388.0
-4606.485461217027,3355.5493980593915
-4645.0,3307.0
-4674.952649777974,3262.7195326149117
-4701.0,3217.0
-4727.257602716077,3159.1448499030594
-4742.0,3118.0
-4761.370943825924,3044.77340511041
-4768.0,3010.0
-4778.8568482707515,2921.3268371229788
-4781.0,2895.0
-4785.222189643264,2794.4247537220594
-4785.0,2779.0
-4775.659904417335,2664.936507746061
-4775.0,2660.0
-4753.0,2538.0
-4751.635350095165,2531.8854092276943
-4721.0,2416.0
-4715.635258705622,2398.898657528346
-4678.0,2295.0
-4666.26565874454,2266.9519603113918
-4623.0,2175.0
-4602.484509818023,2136.2776525405034
-4555.0,2054.0
-4520.111347721904,1996.6350004615847
-4470.0,1916.0
-4431.411619163149,1853.9804549764879
-4396.0,1797.0
-4351.318890873161,1724.8785956912259
-4321.0,1676.0
-4268.052139382309,1591.0828610489098
-4244.0,1553.0
-4181.8417151946105,1456.7001482660867
-4164.0,1430.0
-4090.1081804369987,1324.8541189465134
-4079.0,1310.0
-3992.3429077249757,1202.8364930461055
-3989.0,1199.0
-3895.0,1100.0
-3889.7329132434593,1094.9923880530575
-3796.0,1015.0
-3781.186962734102,1003.8778102456711
-3692.0,945.0
-3666.633714086904,930.6694169851863
-3583.0,891.0
-3546.721532308792,877.8029426795225
-3471.0,858.0
-3422.697842437179,850.6230159651226
-3364.0,847.0
-3291.025468391697,850.3472856835605
-3241.0,857.0
-3156.8259416482338,875.7374508749936
-3119.0,887.0
-3027.5694801470036,921.469432003529
-3002.0,933.0
-2904.6694966683667,985.0113029352743
-2890.0,994.0
-2786.035828958991,1065.9427045958978
-2782.0,1069.0
-2691.0,1144.0
-2686.1711101557808,1148.1849618690146
-2587.0,1236.0
-2572.126067019955,1249.3530035597018
-2483.0,1330.0
-2459.6303008627383,1351.2211663961966
-2382.0,1422.0
-2347.294162686109,1453.8784925685268
-2272.0,1523.0
-2246.5013187673644,1546.1563329720302
-2162.0,1621.0
-2125.389908626349,1651.8471296106577
-2046.0,1715.0
-1995.6847855031326,1751.9722632469616
-1922.0,1802.0
-1856.418263228057,1842.4926381236423
-1790.0,1879.0
-1707.4305396465697,1917.3822232079692
-1649.0,1940.0
-1544.8918445710326,1971.9722315156378
-1497.0,1984.0
-1374.6794333495754,2008.4522095522404
-1340.0,2014.0
-1198.7351365653979,2031.1829993839035
-1178.0,2033.0
-1020.9164938343841,2041.7704734683784
-1015.0,2042.0
-852.0,2047.0
-842.995182416693,2047.2717810586423
-685.0,2052.0
-660.6095886947247,2052.5565951211097
-517.0,2055.0
-476.9943333161004,2055.677270171872
-347.0,2058.0
-291.1306363371454,2059.0208986159787
-176.0,2061.0
-104.1916921726175,2061.980522043444
-4.0,2063.0
83.90651056606639,2063.5489551329097
169.0,2064.0
273.5609342731045,2064.7230376899993
343.0,2065.0
462.16221416297117,2064.783216649321
518.0,2065.0
669.2042865159418,2067.2416449610023
711.0,2068.0
870.6619333766346,2070.8744438342783
878.0,2071.0
1056.0,2074.0
1064.911351155646,2074.1711722821774
1235.0,2078.0
1260.321481495131,2078.6578245520404
1415.0,2083.0
1456.7373564719194,2084.174464671011
1595.0,2088.0
1653.0887510710086,2089.57236049516
1775.0,2093.0
1849.4571876626278,2095.3868798525914
1955.0,2099.0
2045.8007784022163,2102.1123210185233
2135.0,2105.0
2242.300310936449,2108.0401263454382
2315.0,2110.0
2437.7106171428404,2113.228294887318
2494.0,2114.0
2634.6972874983853,2112.96508934443
2675.0,2112.0
2798.53225146222,2107.271383652992
2854.0,2104.0
2987.7013002487024,2092.4045054802154
3025.0,2088.0
3166.1163957861604,2065.418399051092
3187.0,2061.0
3334.0102944751684,2020.0840889698109
3340.0,2018.0
3479.0,1958.0
3485.665009131036,1954.4905077554688
3606.0,1879.0
3623.097291775238,1865.9980470157063
3715.0,1783.0
3754.602384234016,1738.9865401472748
3804.0,1674.0
3842.005466608202,1613.3200538304836
3873.0,1551.0
3902.122517744568,1469.2726652859592
3919.0,1413.0
3947.329033820739,1314.7747271283313
3960.0,1271.0
3992.6565163604873,1161.5405908657335
4002.0,1131.0
4040.368785756771,1008.0594371866795
4046.0,990.0
4088.416891636398,852.2218853384202
4090.0,847.0
4133.0,704.0
4135.327877935333,696.361246840747
4175.0,567.0
4180.824315644042,547.4155509718973
4212.0,435.0
4218.982350261371,405.4737633934378
4236.0,314.0
4240.553358233588,275.5687004768274
4245.0,198.0
4244.742983281992,151.0270717324656
4240.0,97.0
4225.521397532554,34.99266797614114
4211.0,-6.0
4178.932411048835,-74.23338676018315
4162.0,-104.0
4115.075879299624,-172.58396430971936
4100.0,-191.0
4033.8783201689175,-257.67073886154463
4023.0,-267.0
3937.871443163878,-328.5845771471778
3934.0,-331.0
3834.0,-386.0
3828.8208247606935,-388.64538549629924
3728.0,-438.0
3712.677807945628,-445.22884837617755
3617.0,-489.0
3590.369982661113,-500.7803487912994
3500.0,-539.0
3461.4314585706306,-554.0476849016756
3379.0,-584.0
3349.5370993111774,-594.1813580787269
3252.0,-626.0
3209.845449839662,-638.7965265721364
3120.0,-665.0
3064.6148852567276,-681.2587225607289
2985.0,-704.0
2914.873697681308,-722.4101398333095
2845.0,-740.0
2760.2780778809224,-761.2439703083606
2702.0,-776.0
2601.5193348468824,-801.9763944943508
2556.0,-814.0
2440.587267561876,-845.1713906073351
2408.0,-854.0
2275.493037248424,-889.731197374104
2256.0,-895.0
2107.6171203175195,-935.4483131106088
2102.0,-937.0
1947.0,-980.0
1938.4973551584335,-982.3063591241348
1789.0,-1022.0
1765.2354296266953,-1028.3307095827718
1629.0,-1065.0
1597.229555836438,-1073.6570009849588
1501.0,-1100.0
1450.552064099284,-1113.642687305079
1338.0,-1144.0
1274.6339350456233,-1161.276224655357
1230.8894497226809,-1173.3156455419432
